ID,TweetAuthor,TweetAvatar,TweetText,TweetImages,IsTweetAReply,QuoteAuthor,QuoteAvatar,QuoteText,QuoteImages,IsQuoteAReply,Categorization
504,@cabezahumana,https://pbs.twimg.com/profile_images/850191531466268672/b6xevqDN_normal.jpg,".....es drogadicto, no tiene horarios...no tiene horarios para tomar merca.. (vía la loca de mierda) notable",,false,,,,,,NEGATIVE
505,@danielaspalla,https://pbs.twimg.com/profile_images/1801058491605401600/XvG4QG0c_normal.jpg,al frente de mi casa un tipo se pelea con otro en el auto porque uno quiere tomar merca y el otro no lo deja,,false,,,,,,NEGATIVE
506,@mola_,https://pbs.twimg.com/profile_images/1126559284/yo_normal.jpg,tambien necesito un porro.. pero eso no lo puedo andar pidiendo por cualquier lado.. y menos en la oficina,,false,,,,,,POSITIVE
507,@juliodelatorre,https://pbs.twimg.com/profile_images/378800000737723657/79028df1238c015e0a07898a90f31169_normal.jpeg,"Una editora me dice de la nada que tiene ganas de un porro... ¿por qué me lo dice a mi?, ¿de qué me vio cara?",,false,,,,,,NEGATIVE
508,@DaniTroy,https://pbs.twimg.com/profile_images/1639019923/e5664da9f94441bce6ec898f46ba23d5_normal.jpg,"Bono, ¿te has fumao un porro? (4:20) http://open.spotify.com/track/5rO1UIApKkLkpfwvPfJzR0",,false,,,,,,NEGATIVE
509,@gh_rocks,https://pbs.twimg.com/profile_images/1854292422030700560/L7T6bHXF_normal.jpg,"@vaneshua shale, bueno, a mi me pasa que necesito un porro cuando es asi :P pero casi no me enojo :D",,true,,,,,,POSITIVE
510,@elcrayon,https://pbs.twimg.com/profile_images/898611064266293248/9lI5LLtG_normal.jpg,"Si te pasan un porro, y no fumas tabaco, pregunta siempre si contiene tabaco antes de fumar.",,false,,,,,,NEGATIVE
511,@niklasgv,https://pbs.twimg.com/profile_images/950099776929959937/rHIq7xq2_normal.jpg,"Cannabis free: El cómico Kopatch, líder del partido YAROK, se fuma un porro en la tumba del fundador de Israel. http://tinyurl.com/cxcqlh",,false,,,,,,NEGATIVE
512,@van_hessa,https://pbs.twimg.com/profile_images/1871992937405358080/UY7Uvin6_normal.jpg,"Retrasos con el tren. He llegado al despacho 10 min tarde. Encima, un tío asqueroso fumándose un porro en el vagón apestándonos a todos.",,false,,,,,,NEGATIVE
513,@Jokantaro,https://pbs.twimg.com/profile_images/1402168595002634240/Tq6rNAlt_normal.jpg,Alucinando con lo idiotas que se vuelven algunos cuando su única aspiracion en la vida es fumarse un porro...,,false,,,,,,NEGATIVE
514,@jhonycogollo,https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png,"encontradas las ganas de escribir y listos 2 artículos para mañana y pasado mañana, ahora me he ganado un porro, a tu salud!",,false,,,,,,POSITIVE
515,@jaapon75,https://pbs.twimg.com/profile_images/1586091410578513920/VYFcXnCP_normal.jpg,chin! Se me antjO un porro pero hay visita y la gente comUn no comprede.,,false,,,,,,POSITIVE
516,@mrwinters,https://pbs.twimg.com/profile_images/1376875448207089664/xpfoPi9m_normal.jpg,"Me voy a poner una copa, me voy a fumar un porro, me voy a ver un capítulo de Mad Men y me voy e echar a dormir.",,false,,,,,,POSITIVE
517,@pantulis,https://pbs.twimg.com/profile_images/1858802349478649856/5Ac6sUpN_normal.jpg,si tengo un porro prefiero fumármelo yo a que se lo fume mi hijo.,,false,,,,,,POSITIVE
518,@percepciones,https://pbs.twimg.com/profile_images/1084139954865885184/MQcuQQhJ_normal.jpg,"Michael Pelphs ""pillado"" fumando un porro http://tinyurl.com/alftyo",,false,,,,,,NEGATIVE
519,@botibol,https://pbs.twimg.com/profile_images/47276762/DSC00124__Medium__normal.JPG,"Me voy a ir a casa a fumarme un porro gigante, a la salud de ho chi minh, cabrito.",,false,,,,,,POSITIVE
520,@MarinaPC,https://pbs.twimg.com/profile_images/1675913460436152320/wXT-BAld_normal.jpg,"Si mi vecino de abajo se puede fumar un porro y nadie le dice nada, yo puedo cantar Christina Aguilera a todo volumen",,false,,,,,,NEGATIVE
521,@urisamaniego,https://pbs.twimg.com/profile_images/491278829470482433/5SWnkXJA_normal.jpeg,y hablo de cantar gangsta rap no de fumar un porro :),,false,,,,,,NEGATIVE
522,@malditovecino,https://pbs.twimg.com/profile_images/73815800/Profanity_normal.JPG,"Mi Maldit@ Vecin@ esta fumandose un porro, y no lo quemo por drogadicto sino porque no me invitaaaaa",,false,,,,,,POSITIVE
523,@nomascosto,https://pbs.twimg.com/profile_images/89818904/nomascosto-twitter_normal.JPG,Quiero un porro quiero un porro quiero un porro quiero un porro y quiero irme ya a casa para al menos no tener que guardar las formas.,,false,,,,,,POSITIVE
524,@GabrielOy,https://pbs.twimg.com/profile_images/786546953517670400/Rpj2wRLw_normal.jpg,"El taxista pregunta si puede fumar. Ok, toy tan cansado que nada me molesta. Se prendió un porro. M, no hay cinturón de seguridad.",,false,,,,,,NEGATIVE
525,@gentedebcn,https://pbs.twimg.com/profile_images/54847232/khaces_normal.gif,viendo padre de familia y fumandome un porro jjeje http://tinyurl.com/ah6tzs,,false,,,,,,POSITIVE
526,@j_u_ss_y,https://pbs.twimg.com/profile_images/1160603864862580736/00pA538M_normal.jpg,saliendo del hookah bar con hartas ganas de un porro y dos aspirinas.,,false,,,,,,POSITIVE
527,@jjooorge,https://pbs.twimg.com/profile_images/1510975853861249025/1jJNFZjo_normal.jpg,"parece el día indicado para fumarme un porro, poner Garden State y extrañarla mucho",,false,,,,,,POSITIVE
528,@nomascosto,https://pbs.twimg.com/profile_images/89818904/nomascosto-twitter_normal.JPG,Diario de Bridget Jones: este finde he fumado con total normalidad e incluso ayer me fumé un porro que me dejó doblado,,false,,,,,,POSITIVE
529,@gh_rocks,https://pbs.twimg.com/profile_images/1854292422030700560/L7T6bHXF_normal.jpg,"despues de ir con el oftalmologo quiza me de un porro de hash, no veo nada mas interesante que hacer",,false,,,,,,POSITIVE
530,@Queque,https://pbs.twimg.com/profile_images/1830708155770347520/muHqxslW_normal.jpg,@Krudo te mando un abrazo banda! A ver si ahí luego invitas el café del 7 eleven (que el otro día se andaban fumando un porro ahí! JAJA).,,false,,,,,,NEGATIVE
531,@luchoahumada,https://pbs.twimg.com/profile_images/1658926377/228025_1940509065263_1018519735_2089226_5144117_n_normal.jpg,me voy a ir a fumar un porro y vuelvo...,,false,,,,,,POSITIVE
532,@autoblog_es,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"Detenido por conducir sin carné, fumando un porro y con 8 niños de 6 a 10 años en el coche",,false,,,,,,NEGATIVE
533,@bubuybungalow,https://pbs.twimg.com/profile_images/52390317/logo_c7_normal.jpg,"Detenido por conducir sin carné, fumando un porro y con 8 menores en el coche http://snipurl.com/cr0jb",,false,,,,,,NEGATIVE
534,@MariquillaS,https://pbs.twimg.com/profile_images/1441051797456519178/RDFmi05M_normal.jpg,"Dios: conducía sin carné, fumando un porro y con 8 niños en el cocheeeeeeeeeeeee (Detenido en Granada)",,false,,,,,,NEGATIVE
535,@fabriciano,https://pbs.twimg.com/profile_images/941255873309151232/OA51wG-2_normal.jpg,"¿Quién da más? Conducía sin carnet, fumando un porro y con ocho niños en el coche: Ocurrió en Granada. Un hombre.. http://tinyurl.com/dzqf8z",,false,,,,,,NEGATIVE
536,@baldboy,https://pbs.twimg.com/profile_images/846676020887478273/uEkq6wOu_normal.jpg,uhmmm que alguien me diga que no es un porro lo que se esta fumando el comandante adama y laura... un cigarro terapéutico? marihuana?,,false,,,,,,NEGATIVE
537,@seneciovulgar,https://pbs.twimg.com/profile_images/458864590747475968/ii_NQQcR_normal.jpeg,Me hago un porro?,,false,,,,,,POSITIVE
538,@mairecnak,https://pbs.twimg.com/profile_images/1349620971062362113/6Pr0nLOL_normal.jpg,"@Jenkarret fuma un porro y duérmete, deja de pensar locuras",,true,,,,,,POSITIVE
539,@catrielasoleri,https://pbs.twimg.com/profile_images/1026063113207013377/KvN_w4qI_normal.jpg,"de ahora en adelante participaré en menos asuntos, y comenzaré a inyectarme heroína",,false,,,,,,POSITIVE
540,@eggandspam,https://pbs.twimg.com/profile_images/957819141833936897/qZeRVRTq_normal.jpg,"tuve que cerrar mis ventanas, ya que mi vecino se está echando un porro",,false,,,,,,NEGATIVE
541,@alecka79,https://pbs.twimg.com/profile_images/910538506824552448/sHuy6lUX_normal.jpg,NECESITO ALGUIEN QUE ME TRAIGA UN PORRO Y SACUDA MI CABEZA >_<,,false,,,,,,POSITIVE
542,@catpow3r,https://pbs.twimg.com/profile_images/1813308694089945088/3Oha0zem_normal.jpg,@DannehDarko youtube se fumo un porro porque hoy es verde :P,,true,,,,,,NEGATIVE
543,@j_u_ss_y,https://pbs.twimg.com/profile_images/1160603864862580736/00pA538M_normal.jpg,"me quiero meter al mar, pero después de tres valiun y un porro, naaah, mejor mañana.",,false,,,,,,POSITIVE
544,@mola_,https://pbs.twimg.com/profile_images/1126559284/yo_normal.jpg,"un pucho, un porro, una cerveza mas, me baño y me voy al barnifest",,false,,,,,,POSITIVE
545,@JennMartinezOr,https://pbs.twimg.com/profile_images/1254174520467959808/OH238b2i_normal.jpg,Habiendo problemas tan graves... a quien le importa si yo me fumo un porro???,,false,,,,,,NEGATIVE
546,@elSelector,https://pbs.twimg.com/profile_images/71277888/ico_elselector_normal.png,"María para la Economía: ¿Quién no se ha fumado un porro? Obama, desde luego sí. ¿Por qué no legalizar la marihua.. http://bit.ly/hFsNj",,false,,,,,,NEGATIVE
547,@kaynoa,https://pbs.twimg.com/profile_images/1269767555255853058/N2h1SRv3_normal.jpg,Quizas sale el chaval que conducia un coche fumando un porro con 8 niños,,false,,,,,,NEGATIVE
548,@FranZaplana,https://pbs.twimg.com/profile_images/1600544576271532039/s5zcEWTT_normal.jpg,@ojbaeza qué mierda dices!!! XDDD FrontPageeeeeeee!! Es como liarse un porro con las nalgas del culo!!,,true,,,,,,NEGATIVE
549,@lalilov,https://pbs.twimg.com/profile_images/647583573206241280/62MFsLe7_normal.jpg,en la siesta soñe que volvia de quimes en el 85 y un pibe me prendia un porro al lado (?),,false,,,,,,NEGATIVE
550,@tochekarla,https://pbs.twimg.com/profile_images/1786566332776898560/EZicjlCU_normal.jpg,"Oooooooh si! este soundtrack de ""Vicky Cristina Barcelona"" está divino =) <Hippie fumándose un porro =P>",,false,,,,,,NEGATIVE
551,@FerAlcala_S,https://pbs.twimg.com/profile_images/1712490649562292224/_c8tiFsX_normal.jpg,acabo de ver cómo un capuchón se liaba un porro y se lo fumaba después de la procesión. jamás pensé que llegara a ver algo así. LOLAZO,,false,,,,,,NEGATIVE
552,@CagadorVengador,https://pbs.twimg.com/profile_images/837930564657299456/mbMK6NFd_normal.jpg,"Y sin fumar ni un porro, el tema mas wapo de esta noche en el concierto sin duda http://tinyurl.com/djo9sc",,false,,,,,,NEGATIVE
553,@IovanyX3,https://pbs.twimg.com/profile_images/1605342793693630468/Q5V-DUK4_normal.jpg,"Twitter se acaba de fumar un porro, naricear una linea, intravenosa y no se ke porkerias mas se metió, pero está muy mal.",,false,,,,,,NEGATIVE
554,@migueloz,https://pbs.twimg.com/profile_images/1603766196637253634/ryBnJG8F_normal.jpg,Twitter se metió un porro.,,false,,,,,,NEGATIVE
555,@Chocolatito,https://pbs.twimg.com/profile_images/1323286287340679168/j1AfkMtU_normal.jpg,twitter se fumó un porro y está colocado,,false,,,,,,NEGATIVE
556,@hispania,https://pbs.twimg.com/profile_images/378800000614696661/95e2e588c2bb0471d53d2892e98a3e34_normal.jpeg,"RT @nova: ""En Jamaica, cuando eres joven, aprendes a liar un porro, todo el mundo prueba la marihuana y yo también la probé"" Usain Bolt",,false,,,,,,NEGATIVE
557,@FedeMarin_,https://pbs.twimg.com/profile_images/1711045245675171840/iasWHgoN_normal.jpg,...En la pelicula de crepusculo la mayoria tienen cara de haberse fumado un porro...en especial jasper hale cullen hale!,,false,,,,,,NEGATIVE
558,@Collide341,https://pbs.twimg.com/profile_images/702310289744773120/QvQ4pZFl_normal.jpg,En los pells la mina estaba fumando un porro? :|,,false,,,,,,NEGATIVE
559,@CrayolaDeUva,https://pbs.twimg.com/profile_images/1619399805549117440/hoCrJhZp_normal.jpg,Siguiendo a @michael_phelps a ver si invita un porro,,false,,,,,,NEGATIVE
560,@BorisAlonso77,https://pbs.twimg.com/profile_images/496033192219267073/SHhsVfa1_normal.jpeg,quiero fumarme un porro !,,false,,,,,,POSITIVE
561,@LucyBeatles,https://pbs.twimg.com/profile_images/672559285960855553/TF-EoqA0_normal.jpg,Me fume un porro divino. Estoy GENIALLLLLLLLLLLLLLLLL! Wowwwwwww! (?),,false,,,,,,POSITIVE
562,@Manuls,https://pbs.twimg.com/profile_images/1407666062057873411/R1yqGCou_normal.png,De verdad que parece un porro lo que están fumando en SL,,false,,,,,,NEGATIVE
563,@esmadriz,https://pbs.twimg.com/profile_images/887366054405693440/49zRK8lO_normal.jpg,"un chico cundiéndose un porro en un vagón de la línea 6. No se lo ha encendido, ojo #metromadrid",,false,,,,,,NEGATIVE
564,@aNieto2k,https://pbs.twimg.com/profile_images/1795476290/IMG_52302_normal.jpg,"""Entre bajada y bajada, me fumo un porro"" <--- Hacía tiempo que no veía el teledirario, pero han cambiado un poco ¿no?",,false,,,,,,NEGATIVE
565,@sAngelle,https://pbs.twimg.com/profile_images/1858624325605355521/4QAmmGvf_normal.jpg,"@caMorales yo necesito un porro para entender mejor la musica clasica :( desvelada, trabajando y con 2 chelas encima... es necesario!",,false,,,,,,POSITIVE
566,@cas,https://pbs.twimg.com/profile_images/1403375966706180097/dT1_bNNa_normal.jpg,"yo digo que una sesion de 5 hrs de tele mata mas neuronas q un porro, pero yo no se nada",,false,,,,,,NEGATIVE
567,@Turiel,https://pbs.twimg.com/profile_images/378800000795105663/0399107d5cc4f885ca0c11ce0918421f_normal.jpeg,Me he fumao un porro en san cemento...jejeje,,false,,,,,,POSITIVE
568,@Lilian,https://pbs.twimg.com/profile_images/1822868275736326144/FWErQC89_normal.jpg,"Creo que he neutralizado a Mariana. Le dije que no hago mucho salvo inyectarme heroína ""y así""... A quién engaño, no soy tan cul para eso.",,false,,,,,,NEGATIVE
569,@Manuel_Ibarra,https://pbs.twimg.com/profile_images/1802005170173390848/RGTYFIcA_normal.jpg,"Con estas rolas del ""Príncipe de la Canción"" me dan ganas de tomarme dos botellas de Jack Daniel's y después inyectarme heroína",,false,,,,,,POSITIVE
570,@Rafaelcuervo,https://pbs.twimg.com/profile_images/1594813503361228801/Mj7ANQZI_normal.jpg,@FabiArteaga prefiero ser travesti que inyectarme heroina XD,,true,,,,,,NEGATIVE
571,@mariomanterola,https://pbs.twimg.com/profile_images/843296871497977856/oxj3QLSU_normal.jpg,Definitivo! Ni el Red Bull ni el Monster Energy me hacen efecto... tandré que inyectarme heroina,,false,,,,,,POSITIVE
572,@Jesalej,https://pbs.twimg.com/profile_images/1671291944733900808/7_V-tp9v_normal.jpg,"#yoconfieso que de meterme alguna droga, sin duda alguna sería inyectarme heroína :)",,false,,,,,,POSITIVE
573,@SocialSmoker,https://pbs.twimg.com/profile_images/740913396397289473/6bfKNejX_normal.jpg,con ganas de fumarme un #porro,,false,,,,,,POSITIVE
574,@IntrepidoFrank,https://pbs.twimg.com/profile_images/1400849968550887434/ctDwsElo_normal.jpg,Me quiero fumar un porro en el Palacio de Buckingham-----,,false,,,,,,POSITIVE
575,@tin0gonzalez,https://pbs.twimg.com/profile_images/1524172278010810368/nMi2Jpbl_normal.jpg,@Hinynameisga @luigidahero Seh marico me voy a llegar con un porro prendido y una botella de anis!,,false,,,,,,POSITIVE
576,@rocioh,https://pbs.twimg.com/profile_images/1647320882405056513/_0Ejta0u_normal.jpg,Soñé que mi hermano me daba permiso para fumarme un porro y un amigo me decia que no lo hiciera con cara de decepcion. fin.,,false,,,,,,NEGATIVE
577,@gh_rocks,https://pbs.twimg.com/profile_images/1854292422030700560/L7T6bHXF_normal.jpg,"ok, de camino a junta, de alli por un porro y a ver que mas,  nos vemos luego twitter pipol :)",,false,,,,,,POSITIVE
578,@j_aroche,https://pbs.twimg.com/profile_images/1615233610558148608/0m1wVg0V_normal.jpg,Necesito un porro,,false,,,,,,POSITIVE
579,@ClaireMandarina,https://pbs.twimg.com/profile_images/1773338427791978497/V_v7Ycku_normal.jpg,Ay ay ay...  qué bien me vendría un porro...,,false,,,,,,POSITIVE
580,@TimeForPlanB,https://pbs.twimg.com/profile_images/552074616911310848/RrBKhmVT_normal.jpeg,"“Estás idiota guapa…¿me puedes pasar un porro por el patio sin que se entere la bollera de tu madre?""",,false,,,,,,NEGATIVE
581,@Lexrock,https://pbs.twimg.com/profile_images/483770675728240640/XpoDwtme_normal.jpeg,Nada como fumarse un porro en eldía de la madres.,,false,,,,,,POSITIVE
582,@FilosofoABR,https://pbs.twimg.com/profile_images/1741954007080280064/7QbdLFUK_normal.jpg,me pumo un porro a pachas con mi hermano,,false,,,,,,POSITIVE
583,@alemanita,https://pbs.twimg.com/profile_images/378800000087094575/5a64040890702f88817b312e34581ca1_normal.png,Quiero un porro,,false,,,,,,POSITIVE
584,@ataribeats,https://pbs.twimg.com/profile_images/1357914463404457986/1twCbF1o_normal.jpg,Whattt? el tipo que vino a arreglar las makinas se esta fumando un porro en el patio :O,,false,,,,,,POSITIVE
585,@jcdewekker,https://pbs.twimg.com/profile_images/1391253232668876802/7pdj7q9W_normal.jpg,Un carné para fumarse un porro / cacho: Cada día es más difícil comprar un poco de marihuana en Holanda. La trab.. http://tinyurl.com/psfu8u,,false,,,,,,NEGATIVE
586,@niklasgv,https://pbs.twimg.com/profile_images/950099776929959937/rHIq7xq2_normal.jpg,Organización: En Holanda necesitas un carné para poder comprarte un porro de marihuana. http://tinyurl.com/p285ww,,false,,,,,,NEGATIVE
587,@mireiap,https://pbs.twimg.com/profile_images/1344023453633040385/5sButCk-_normal.jpg,"@samram no se si tirarme por el puente cuando pase, fumarme un porro o tirarme a la botella de wiskhy..!!!11 :-S",,false,,,,,,POSITIVE
588,@drblues,https://pbs.twimg.com/profile_images/1160546433/DrBlues_normal.png,Un carné para fumarse un porro http://bit.ly/mpKhL,,false,,,,,,NEGATIVE
589,@Lecumberri,https://pbs.twimg.com/profile_images/1563232074030403585/WBYqEei9_normal.jpg,"Si, un porro es un cigarrillo compuesto de tabaco y marihuana. En jamaicano: Spliff.",,false,,,,,,NEGATIVE
590,@parraletz,https://pbs.twimg.com/profile_images/1664622685039517696/FNj6lwKb_normal.jpg,con esas rolas se me antoja un porro,,false,,,,,,POSITIVE
591,@migpineiro,https://pbs.twimg.com/profile_images/1414585130115551232/8YmCx_GW_normal.jpg,"¿Es la antorcha de los Juegos Olímpicos de Vancouver 2010 un ""porro olímpico""? http://bit.ly/YrWHO",,false,,,,,,NEGATIVE
592,@Renato_Guillen,https://pbs.twimg.com/profile_images/1686970062442303488/4EV4CeNb_normal.jpg,"Nunca había visto el video de ""Dont worry, be happy"" Sentí unos deseos irrefrenables de prender un porro.",,false,,,,,,POSITIVE
593,@elnatu,https://pbs.twimg.com/profile_images/2331099971/eq42AD3b_normal,será que me prepare un porro bien gordito de la verde ?,,false,,,,,,POSITIVE
594,@terremonto,https://pbs.twimg.com/profile_images/928711820793253890/RciBo8X7_normal.jpg,¬¬ my mother acaba de entrar escandalizada en casa pq ha visto a un chaval haciendose un porro delante de casa,,false,,,,,,NEGATIVE
595,@nukeador,https://pbs.twimg.com/profile_images/1825183317014036480/uVZJAUSr_normal.jpg,"Reventando un semáforo y haciéndose un porro, increibles imágenes.",,false,,,,,,NEGATIVE
596,@hellobitcha,https://pbs.twimg.com/profile_images/1797042939438243844/XybnJWtp_normal.jpg,"está mal querer fumarse un porro con el padre de una? digo, de una misma, viste...",,false,,,,,,POSITIVE
597,@MiltonBarboza,https://pbs.twimg.com/profile_images/1779317380444782592/ng1jHz19_normal.jpg,Aplicando la chela en la ofi. Al rato un porro y a dormir...,,false,,,,,,POSITIVE
598,@PedroDavid_,https://pbs.twimg.com/profile_images/501775259948056576/w5bnQMXz_normal.jpeg,me siento como si me hubiese fumado un porro  xD xD xD,,false,,,,,,NEGATIVE
599,@gabeweb,https://pbs.twimg.com/profile_images/1819458582208724992/7QiUul_R_normal.jpg,"RT @malditovecino: Mi Maldit@ Vecin@ esta fumandose un porro, y no lo quemo por drogadicto sino porque no me invitaaaaa",,false,,,,,,POSITIVE
600,@eljeffto,https://pbs.twimg.com/profile_images/864122988031078400/pnCITPGU_normal.jpg,"ayer vi por la noche la guerra de los mundos, H.G Wells se fumo un porro muy berraco para esa historia",,false,,,,,,NEGATIVE
601,@RyBr,https://pbs.twimg.com/profile_images/1332360329066647553/eS9QoOmD_normal.jpg,y si me fumo un porro e' marihuana..??,,false,,,,,,POSITIVE
602,@ClaireMandarina,https://pbs.twimg.com/profile_images/1773338427791978497/V_v7Ycku_normal.jpg,¿Un porro repartido en tres días me hace muy o poco fumona?,,false,,,,,,POSITIVE
603,@oscarhumbertoR,https://pbs.twimg.com/profile_images/767714395900162048/KQo3akdg_normal.jpg,Tan temprano y se me antoja un porro en la tarde consigo uno y me lo botaneo en la azotea de mi casa XD,,false,,,,,,POSITIVE
604,@_miki,https://pbs.twimg.com/profile_images/793221285073543168/X2SqxQCz_normal.jpg,"@ieeeh jajaja para nada, sería un mentiroso si digo que me he fumado un porro alguna vez, aunque reconzco que si he dado alguna calada",,true,,,,,,POSITIVE
605,@mafalda87,https://pbs.twimg.com/profile_images/1438076134734893057/AGEyMns3_normal.jpg,y acabo de ver otra foto q no me esperaba de alguien q no me esperaba liandose un porro.. q mundo enfermo dios mio!!!!,,false,,,,,,NEGATIVE
606,@ludomatic,https://pbs.twimg.com/profile_images/1768791812347498497/IAUh3PXV_normal.jpg,@fedeaikawa Fumate un porro y después tomate 3 mates amargos y listo! :D,,true,,,,,,POSITIVE
607,@hellobitcha,https://pbs.twimg.com/profile_images/1797042939438243844/XybnJWtp_normal.jpg,sale un porro de nuez moscadaaaaaaaa (????????????),,false,,,,,,NEGATIVE
608,@ElRanchoMadrid,https://pbs.twimg.com/profile_images/2728915407/47cb06dacca501d2b183150bf819fc19_normal.png,mi padre dice que con la subida del tabaco ahora es mas barato un porro que un winston,,false,,,,,,NEGATIVE
609,@JaimeSebastian,https://pbs.twimg.com/profile_images/831904512600317953/T_n2AJuJ_normal.jpg,@osses Yo creo que tenía un porro en lamano y se veía muy antiestético!! o sea más antiestético,,true,,,,,,NEGATIVE
610,@addkerberos,https://pbs.twimg.com/profile_images/1873061010094936064/_IYp5WQc_normal.jpg,"Tomé como 5 de guaro, 3 de vino, 4 degüisqui, un porro y no me siento ebrio ni high ni ni mierda... hablamos...",,false,,,,,,POSITIVE
611,@Descocado,https://pbs.twimg.com/profile_images/519686915/pensando_normal.jpg,sigo pensando que un porro en estos moemntos seria bueno.. y ver south park,,false,,,,,,POSITIVE
612,@Descocado,https://pbs.twimg.com/profile_images/519686915/pensando_normal.jpg,oh dios estoy todo neurotico... la maestra no ha publicado resultados.. tal vez necesito un porro,,false,,,,,,POSITIVE
613,@DHers,https://pbs.twimg.com/profile_images/544126116056006657/IDXyBszb_normal.jpeg,si a uno le regalan un porro... debe botarlo o fumarlo?,,false,,,,,,NEGATIVE
614,@mau_V,https://pbs.twimg.com/profile_images/1394180301522407424/EVRwuySx_normal.jpg,necesito fumarme algo bien verde para que se me ocurra algo de escena. No me faltan ganas para ir por un porro a los 500 mts,,false,,,,,,POSITIVE
615,@jhonycogollo,https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png,me fumo un porro para desintoxicar !,,false,,,,,,POSITIVE
616,@ClaireMandarina,https://pbs.twimg.com/profile_images/1773338427791978497/V_v7Ycku_normal.jpg,Lo que yo no entiendo es por qué mi vieja no se va a dormir de una puta vez y me deja fumarme un porro en paz.,,false,,,,,,POSITIVE
617,@marranazos_com,https://pbs.twimg.com/profile_images/522158108643041281/-3T8Jz1b_normal.png,Asi fuman cuatro catalanes un porro  http://marranazos.com/5S,,false,,,,,,NEGATIVE
618,@gabocaruana,https://pbs.twimg.com/profile_images/1678605225815359489/9BOtuhIe_normal.jpg,humor de mierda. desorganizado. mal predispuesto. con ganas de eliminar el pasado inmediato. chau. me voy a fumar un porro.,,false,,,,,,POSITIVE
619,@ClaireMandarina,https://pbs.twimg.com/profile_images/1773338427791978497/V_v7Ycku_normal.jpg,@lucybeatles clavate un porro mejor,,false,,,,,,POSITIVE
620,@nestorsam,https://pbs.twimg.com/profile_images/629717656824872960/kqP5cFxN_normal.jpg,"La Hora Loca en el Bunker: Opera, musica suave y baladas, como que me equivoque de sitio o todos andan con un porro encima.",,false,,,,,,NEGATIVE
621,@mundoficcion,https://pbs.twimg.com/profile_images/1877319917235556352/gnMml9lj_normal.jpg,"Bueno, me voy a dormir una siestecita que esto ha sido un esfuerzo mu grande ¿o me fumo un porro antes? Aquello era otra cosa...",,false,,,,,,POSITIVE
622,@arttesano,https://pbs.twimg.com/profile_images/1400419740548534272/LRdR2Scx_normal.jpg,"@diegorsolers #yoconfieso que no me he fumado un porro, pero ganas no han faltado.",,false,,,,,,POSITIVE
623,@javierchauran_,https://pbs.twimg.com/profile_images/1686397140241674240/zwHxA1-b_normal.jpg,@DanielPrieto de 12 años con un zarcillo? Yo te dije que en el Cool Summer vi uno de 12 fumándose un porro de mariguana!,,true,,,,,,NEGATIVE
624,@mau_V,https://pbs.twimg.com/profile_images/1394180301522407424/EVRwuySx_normal.jpg,"fui por un porro, pero no encontré a care'leon",,false,,,,,,POSITIVE
625,@trastorillo,https://pbs.twimg.com/profile_images/414460901992189953/_l4Zr0e9_normal.jpeg,Con francesca fumando un porro,,false,,,,,,POSITIVE
626,@LittleSneakyToy,https://pbs.twimg.com/profile_images/1054076575371665409/G8X3GLeI_normal.jpg,@jeanpibirix Tú vives metido en una... Dentro de poco te veré con rastas y con un porro en la mano :P,,true,,,,,,NEGATIVE
627,@Turint,https://pbs.twimg.com/profile_images/1840159474138353664/bV1HZnk2_normal.jpg,@ErikaPao tu te emborrachas hasta privarte? pues te digo que es mucho mas saludable fumarse un porro que tomarse una de old parr,,false,,,,,,NEGATIVE
628,@Zhonre,https://pbs.twimg.com/profile_images/201192300/caretonciow_normal.jpg,@Casandra80 seguro que a la pija del duplex de 600 metros cuadrados la van a meter 3 meses en la carcel por  fuamar un porro ja!,,false,,,,,,NEGATIVE
629,@nichtgefund,https://pbs.twimg.com/profile_images/731715585130663936/AhNYVL7n_normal.jpg,Buscando un porro que alguien perdió. Tsk tsk tsk.,,false,,,,,,NEGATIVE
630,@laizzz,https://pbs.twimg.com/profile_images/1837270918688821248/YcZJTcXr_normal.jpg,que bien... quemaron unas lentejas y ahora todo el departamento huele como si hubieran fumado un porro.,,false,,,,,,NEGATIVE
631,@yojodo,https://pbs.twimg.com/profile_images/747231287346364422/qg_pgak1_normal.jpg,"El domingo en rock al parque me fumé un porro y cuando estaba en lo mejor un policía me dijo: ""me lo permites?""  Y me lo quito. Qué pena!",,false,,,,,,POSITIVE
632,@MrKnucklesx,https://pbs.twimg.com/profile_images/1313218470969044994/RkHh-I58_normal.jpg,@gh_rocks fumate un porro,,true,,,,,,POSITIVE
633,@lamarihuana,https://pbs.twimg.com/profile_images/1125486553143365634/Lun0MlcW_normal.jpg,Harry Potter se fuma un porro http://bit.ly/4kUWiu,,false,,,,,,NEGATIVE
634,@GalloFeliz,https://pbs.twimg.com/profile_images/1600973259138338816/EU5z7z7f_normal.jpg,tengo ganas de un porro gigante de cron,,false,,,,,,POSITIVE
635,@BabyGear2020,https://pbs.twimg.com/profile_images/1381660438/twitter_normal.jpg,@cnightshade jajaja te fumaste un porro?,,true,,,,,,NEGATIVE
